id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,neighbourhood_normalized,zip_code
994345469759156062,Bedroom apartment,535674240,Brandon,,Burnside,41.72575,-87.59413,Private room,212.0,32,0,,,1,269,0,R23068732335,burnside,60619
994957664036576476,Chic Chicago Abode: Steps from Magnificent Mile!,121719854,Evolve,,Woodlawn,41.77683,-87.60223,Entire home/apt,56.0,32,0,,,33,325,0,,woodlawn,97211
995001034813044216,Work & Play 2BR w/Bunk Beds-Parking & Near Transit,40990653,Suzanne,,Lower West Side,41.84729,-87.68177,Entire home/apt,115.0,2,15,2024-06-16,3.6,1,215,15,R24000113880,lower west side,60608
995788043164689080,Charming Bedroom!,503881110,Kymari,,West Englewood,41.77596783399599,-87.67551921412655,Private room,175.0,32,0,,,1,269,0,R76543290123,west englewood,60636
996585296771700263,3BR UChicago Medical Midway Museums Large Comfy %S,100179,Kenneth,,Woodlawn,41.7839908466202,-87.61250776282583,Entire home/apt,,2,0,,,9,1,0,R22000086175,woodlawn,97211
1000908118739582806,Tree-Lined Street Near the Lake!,194361,Mark,,Edgewater,41.9920184,-87.66248069999999,Entire home/apt,98.0,4,1,2024-06-03,1.0,1,220,1,R24000116029,edgewater,78248
1002402999386863286,Condo Overlooking The City,89224071,Devon,,Rogers Park,42.0192585,-87.6758959,Private room,87.0,1,7,2024-06-16,2.04,1,53,7,R24000113494,rogers park,60626
1003033063259387066,"New 2 br/1 bth, free parking, near Lake & Loyola",53089464,Nikki & Ben,,Rogers Park,41.99876,-87.66234,Entire home/apt,163.0,2,21,2024-06-16,3.64,1,108,21,R23000110178,rogers park,60626
1005060982055531595,Cozy studio near Michigan lake,538425931,Jovana,,Rogers Park,42.00742,-87.67135,Entire home/apt,131.0,2,12,2024-06-19,1.73,1,61,12,R23000110105,rogers park,60626
1005331139897368935,Perfect house in Chicago/mins drive to Downtown,11120895,Louis,,Burnside,41.72737626028117,-87.59603124218076,Entire home/apt,239.0,3,25,2024-06-10,3.15,5,223,25,R21000072889,burnside,60619
1005843819844526519,Long stay/pet friendly house/5bd,11120895,Louis,,Burnside,41.72967200416478,-87.59452378835526,Entire home/apt,106.0,30,0,,,5,216,0,R21000072889,burnside,60619
1006056215505121268,Flexhome Avondale 2BR W1 - Parking+Patio,497660633,Flexhome,,Avondale,41.9344195,-87.7130169,Entire home/apt,158.0,32,1,2023-11-29,0.15,20,328,1,,avondale,95824
1007561701884511617,Newly renovated studio apartment,487848793,Donald,,Hegewisch,41.65510265264635,-87.55127210492914,Entire home/apt,64.0,7,0,,,2,76,0,R22000091936,hegewisch,60633
1008174352776184681,Exquisite Stay in N. Chi Steps From The Beach,111062630,Kyriako,,Rogers Park,42.01225489999999,-87.6647189,Entire home/apt,116.0,2,22,2024-06-05,2.87,22,246,22,R23000109583,rogers park,60626
1008790461186412137,Edgewater Studio on Paulina,20211114,Philip,,Edgewater,41.99112333548096,-87.671683890213,Entire home/apt,118.0,2,17,2024-06-17,2.88,1,197,17,R23000109099,edgewater,78248
1010284246944800396,"Historic area by park & university, museum & food",379820347,Gabriel,,Hyde Park,41.8016954,-87.6036702,Entire home/apt,144.0,32,0,,,6,90,0,,hyde park,63107
1011651861018147042,Rogers Park Penthouse,34048366,Michael,,Rogers Park,42.01056,-87.6806,Private room,95.0,1,15,2024-06-16,3.6,1,216,15,R24000113901,rogers park,60626
1013255877387797430,Cozy Chicago Room,480826673,Karen,,New City,41.79620754541504,-87.67369989906304,Private room,44.0,32,0,,,1,88,0,,new city,60609
1013943874770281603,M5. Next to Downtown,450930758,Eladio,,Brighton Park,41.82691,-87.69334,Private room,38.0,2,11,2024-06-05,1.6,8,186,11,R22000079859,brighton park,60632
1013945456797879884,M6. Next to Downtown,450930758,Eladio,,Brighton Park,41.82511691014531,-87.69168293100418,Private room,38.0,2,10,2024-05-13,1.43,8,193,10,R22000079859,brighton park,60632
1013947724639494037,M7. Next to Downtown,450930758,Eladio,,Brighton Park,41.825165900272495,-87.69373239653095,Private room,37.0,2,8,2024-06-02,1.23,8,191,8,R22000079859,brighton park,60632
1013949370128829090,M8. Next to Downtown,450930758,Eladio,,Brighton Park,41.82464279467606,-87.69308988384084,Private room,44.0,2,11,2024-05-04,1.67,8,186,11,R22000079859,brighton park,60632
1014385690915233985,Cozy treehouse in Lincoln Park,28708891,Sam,,Lincoln Park,41.93046843095307,-87.65314238041648,Entire home/apt,,32,0,,,1,0,0,,lincoln park,80204
1015304958864097508,Luxurious Smart Condo,544198346,Danny,,Rogers Park,42.0030841179476,-87.67223326226323,Entire home/apt,70.0,32,1,2023-12-22,0.16,2,89,1,,rogers park,60626
1015501910732476785,Pilsen Chicago's Art District Apartment,544488142,Amelia,,Lower West Side,41.85584620684117,-87.6522012521148,Entire home/apt,120.0,2,3,2024-01-01,0.4,1,63,3,R23000110458,lower west side,60608
1016685066605339238,Bright and Roomy 1BR Apt in Chicago,540694264,Dani,,Rogers Park,42.01662169851748,-87.66512802283417,Entire home/apt,115.0,1,9,2024-05-26,1.23,10,179,9,R20000059737,rogers park,60626
1016941210281489969,Union: Priv. Grdn Apt 6 Mi fr Dntwn,134446004,Ibi,,Englewood,41.77183,-87.64054,Entire home/apt,45.0,32,0,,,4,197,0,,englewood,60621
1016969733584680650,Andersonville Abode,544810607,MaryKate,,Edgewater,41.98025,-87.66984,Entire home/apt,,1,13,2024-06-17,1.85,1,0,13,R23000110461,edgewater,78248
1017327391269211566,Prime Location! 3BRGem near University of Chicago,519330618,Yasir,,Hyde Park,41.7985575,-87.60018339999999,Entire home/apt,341.0,2,21,2024-04-24,3.01,4,113,21,R23000096239,hyde park,63107
1018493273601155139,3BR + Bonus Room - Central & Convenient Location!,95904838,Theresa,,Avondale,41.93278,-87.70342,Entire home/apt,139.0,1,0,,,3,258,0,R23000100702,avondale,95824
1019489123583893647,Historical Pullman - fully furnished apartment,4769133,Ran,,Pullman,41.68789303101942,-87.60462043291685,Entire home/apt,53.0,32,0,,,4,90,0,,pullman,60628
1019620660679221852,Cozy Work-From-Home Apartment,34734525,Anthony,,Avondale,41.9364446,-87.7121719,Entire home/apt,70.0,2,17,2024-06-04,2.37,2,348,17,R23000110701,avondale,95824
1020603777261897594,*Hyde Park *2 Masters *2 Living Rooms *Courtyard,31973978,Elisabeth,,Woodlawn,41.7773297,-87.6025538,Entire home/apt,376.0,1,6,2024-06-17,2.28,1,113,6,R23000101580,woodlawn,97211
1020631399344603430,Cozy 2 BR Home Near Downtown & Wrigley Field,219977615,Leah,,Avondale,41.94522397481485,-87.70587251080106,Entire home/apt,208.0,1,7,2024-06-03,1.08,1,250,7,R23000111430,avondale,95824
1020842123803674473,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,173.0,32,1,2023-12-20,0.16,549,47,1,,edgewater,78248
1020947960611641450,Cozy Andersonville Unit,252292272,Bedriye,,Edgewater,41.9832,-87.66721,Entire home/apt,166.0,1,38,2024-06-17,6.59,2,121,38,R23000112562,edgewater,78248
1021932955279164655,Sunny Southside - 2nd fl. unit,55033086,Ebony,,Englewood,41.759484545738864,-87.64740871244106,Entire home/apt,80.0,32,0,,,1,263,0,,englewood,60621
1024903388311552091,Lovely Lincoln Park 2BD/2BA (+parking),212313279,Nicole And Matt,,Lincoln Park,41.91719196432641,-87.65249424481647,Entire home/apt,278.0,1,26,2024-06-20,3.75,16,37,26,R23000109678,lincoln park,80204
1024962757174077406,LUX Lincoln Park 2BD/2.5BA (+parking),212313279,Nicole And Matt,,Lincoln Park,41.91543,-87.65105,Entire home/apt,349.0,1,23,2024-06-16,3.37,16,40,23,R24000114389,lincoln park,80204
1025226509285940393,3ER4 Kenwood,457438194,Anita,,Woodlawn,41.78348,-87.59421,Entire home/apt,74.0,32,0,,,16,325,0,,woodlawn,97211
1025227523201353015,2ERM2 Kenwood,457438194,Anita,,Woodlawn,41.78192,-87.59271,Entire home/apt,70.0,32,0,,,16,365,0,,woodlawn,97211
1025227728504537929,1WR1 Large Master BdRm with Private Bathroom,457438194,Anita,,Woodlawn,41.78330251552483,-87.593967377729,Private room,74.0,32,0,,,16,337,0,,woodlawn,97211
1025229440062509671,3WR2 Kenwood,457438194,Anita,,Woodlawn,41.78161724044036,-87.59423830548717,Entire home/apt,74.0,32,0,,,16,303,0,,woodlawn,97211
1025229490793508323,3WR3 Kenwood,457438194,Anita,,Woodlawn,41.7831,-87.59452,Entire home/apt,74.0,32,0,,,16,365,0,,woodlawn,97211
1025229541817372866,3WR4 Kenwood,457438194,Anita,,Woodlawn,41.78204827354708,-87.5923109201771,Entire home/apt,74.0,32,0,,,16,323,0,,woodlawn,97211
1025229590791376081,3WR5 Kenwood,457438194,Anita,,Woodlawn,41.78202,-87.59466,Entire home/apt,74.0,32,0,,,16,334,0,,woodlawn,97211
1026221631886644257,3BR UChicago Medical Midway Museums Large Comfy %5,100179,Kenneth,,Woodlawn,41.78497,-87.61011,Entire home/apt,145.0,1,0,,,9,82,0,R22000086175,woodlawn,97211
1026223132622280042,Hyde Park UChicago Medical Museums 20% OFF 2BR,100179,Kenneth,,Woodlawn,41.782666474949,-87.6101566457033,Entire home/apt,135.0,1,1,2024-01-17,0.19,9,2,1,R22000086175,woodlawn,97211
1028193257529692820,Modern Apartment on Quiet Street in Andersonville,135738735,Melissa,,Edgewater,41.98506,-87.67299,Entire home/apt,164.0,3,15,2024-06-19,2.8,1,168,15,R23000108795,edgewater,78248
1029177260469951000,"Vibrant 4BR Haven in Historic Hyde Park, Near UChi",485565209,Rabeeha,,Hyde Park,41.801485,-87.598551,Entire home/apt,204.0,2,16,2024-05-26,2.3,13,65,16,R23000110467,hyde park,63107
1029193895338928361,"Modern 4BR in Hyde Park, Walk to University",485565209,Rabeeha,,Hyde Park,41.7966176,-87.6052644,Entire home/apt,184.0,2,8,2024-06-16,1.92,13,70,8,R23000110926,hyde park,63107
1030081423205436620,Beautiful Lincoln Park House,58790917,Pawan,,Lincoln Park,41.92673820555583,-87.64495411132499,Entire home/apt,325.0,2,8,2024-06-16,4.36,1,271,8,R24000114184,lincoln park,80204
1030421287623088909,Charming Studio 3blks to Beach,378802870,John,,Edgewater,41.98887760168083,-87.6568596341022,Entire home/apt,109.0,5,7,2024-06-04,1.31,1,240,7,R22000077060,edgewater,78248
1031971560247161031,Enchanting 2BR Apt with In-unit Laundry,356154157,Jessie,,Hyde Park,41.79905,-87.59009,Entire home/apt,148.0,1,20,2024-05-30,3.11,8,108,20,R23000111278,hyde park,63107
1032006644025767106,Lively & Fully Furnished 1BR Apartment,459628553,Marty,,Hyde Park,41.802238182349335,-87.5941639877825,Entire home/apt,111.0,1,11,2024-06-03,1.85,9,166,11,R23000111279,hyde park,63107
1032719399053894475,1BR Sleek and Comfy Chicago Apartment,166918192,Sara,,Hyde Park,41.80153,-87.58952,Entire home/apt,105.0,1,6,2024-06-02,1.14,10,352,6,R23000112020,hyde park,63107
1032759051886519680,Chic Urban Retreat,461544464,Rachel,,Woodlawn,41.77126,-87.61185,Private room,45.0,28,2,2024-05-30,0.72,3,92,2,R23000106408,woodlawn,97211
1033966796098187818,Pilsen - South Loop - Downtown,91845164,Salvador,,Lower West Side,41.85904,-87.64424,Entire home/apt,798.0,1,0,,,1,127,0,R23000111999,lower west side,60608
1034013853114304192,Spacious Oasis,461544464,Rachel,,Woodlawn,41.77163588821536,-87.61023309023274,Private room,45.0,30,1,2023-12-09,0.15,3,229,1,R23000106408,woodlawn,97211
1034164174185264021,Cozy BohoChic Garden Hideaway in Historic Woodlawn,17791309,Taylor,,Woodlawn,41.7785,-87.61478,Entire home/apt,163.0,2,8,2024-06-10,1.73,1,238,8,R23000101954,woodlawn,97211
1035756140141144614,Cozy Basement,362960147,Enrique,,Dunning,41.9482442,-87.79952159999999,Entire home/apt,72.0,2,18,2024-06-02,2.78,1,81,18,R23000111537,dunning,60634
1036210059202161008,Cozy Haven for you,461544464,Rachel,,Woodlawn,41.7712870660136,-87.6099934642739,Private room,45.0,28,0,,,3,183,0,R23000106408,woodlawn,97211
1039275189973130378,Peaceful New 3bed/3bath Modern Apt w/ Balcony,235678953,Patty,,Lower West Side,41.8585,-87.66677,Entire home/apt,462.0,1,20,2024-06-04,3.19,26,321,20,R23000111105,lower west side,60608
1039779679878513400,Room in beautiful loft!,376634376,Krista,,Rogers Park,42.01405,-87.67526,Private room,55.0,1,3,2024-05-28,1.64,2,162,3,R23000101035,rogers park,60626
1039878204197723453,"3-Story,Free Parking,No Pet Fee,Private Patio,W/D",94681080,Emily,,Lincoln Park,41.92023660162564,-87.63806428095093,Entire home/apt,455.0,2,9,2024-05-18,2.16,1,128,9,R24000113962,lincoln park,80204
1040549377928690052,Tranquil Urban Retreat,471115790,Shaun,,Roseland,41.70488,-87.61317,Entire home/apt,198.0,3,5,2024-06-03,1.03,1,156,5,R23000110978,roseland,60628
1041338470937718401,Lovely 3bed/3bath Brand New Apt w/4 beds & Balcony,235678953,Patty,,Lower West Side,41.85859,-87.66579,Entire home/apt,271.0,2,8,2024-06-06,1.51,26,313,8,R23000111666,lower west side,60608
1041571255211843810,3BR Roomy & Furnished Apt with In-Unit Laundry,166918192,Sara,,Hyde Park,41.80031,-87.59164,Entire home/apt,246.0,1,20,2024-06-04,3.16,10,159,20,R23000112078,hyde park,63107
1043557373266112843,The apartment will be available,518375463,Jacqueline,,Dunning,41.94275,-87.78517,Entire home/apt,125.0,1,2,2024-06-11,2.0,2,259,2,R23000105508,dunning,60634
1043766937397468659,Event Venue in Mt Greenwood,550432185,Peter,,Mount Greenwood,41.6860626,-87.7098338,Entire home/apt,500.0,1,0,,,1,269,0,R24000115374,mount greenwood,60655
1045611315361653973,Luxury Apartment Private Terrace,464407683,Hubbard Holdings,,Lincoln Park,41.91447,-87.65216,Entire home/apt,529.0,2,10,2024-04-28,1.67,20,30,10,R23000109167,lincoln park,80204
1045744571192116871,"Homie Apt Near Beach, Train, with Private Parking",111062630,Kyriako,,Rogers Park,42.0094229,-87.66404899999999,Entire home/apt,118.0,2,4,2024-06-02,0.67,22,229,4,R22000080983,rogers park,60626
1046755599184326242,Modern Condo 10 min from The Bean,167805471,Wonderful,,Oakland,41.82088,-87.60499,Entire home/apt,125.0,5,2,2024-06-01,0.42,2,164,2,R22000091694,oakland,60653
1048464343555214458,Newly Renovated 1 Bedroom,551360555,Emin,,Hyde Park,41.79784,-87.60336,Shared room,24.0,32,0,,,1,233,0,,hyde park,63107
1048589878442346499,"Cozy Warm Feels, near highway&public transit",316480624,Joseph,,Avondale,41.94217,-87.70032,Entire home/apt,90.0,32,0,,,16,168,0,R22000055541,avondale,95824
1050025911333988313,Unique Charm Studio Lincoln Park,522527684,Cihan,,Lincoln Park,41.92882384836405,-87.63937417054908,Entire home/apt,112.0,1,12,2024-06-08,2.07,4,104,12,R23000106456,lincoln park,80204
1050074987147732946,Chicago Vacation Rental Condo: 11 Mi to Downtown,121719854,Evolve,,Rogers Park,42.0113,-87.67295,Entire home/apt,,4,0,,,33,2,0,R22000093657,rogers park,60626
1050363254655317916,Experience Chicago from Our 3-Story Retreat,551782447,Jesus,,Roseland,41.722624,-87.6255027,Entire home/apt,193.0,2,22,2024-06-16,4.13,1,206,22,R23000112504,roseland,60628
1052857929652992036,2-bedroom unit w/FREE parking-Uz-A3,516569772,AlIs,,Lincoln Park,41.91717,-87.63731,Entire home/apt,565.0,32,5,2024-04-03,0.84,6,289,5,R23000106012,lincoln park,80204
1053634751179833958,Your home away from home,142069097,Nakyda,,Englewood,41.75949586469277,-87.64174173649694,Private room,25.0,1,1,2024-01-01,0.17,1,15,1,R23000111923,englewood,60621
1055879756862305595,Grand Tuscan Suite,508404602,Villa D Citta,,Lincoln Park,41.92173,-87.64852,Private room,405.0,1,0,,,6,314,0,2208267,lincoln park,80204
1056476855748853237,Euro Room,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,229.0,1,0,,,6,269,0,2208267,lincoln park,80204
1056530159891934083,Venetian Suite,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,320.0,1,1,2024-05-02,0.59,6,295,1,2208267,lincoln park,80204
1056557746960892302,Perfect 2BD/1BA FREE Park/Laundry minutes to DT,23268494,John,,Lower West Side,41.85435220242558,-87.68604504334078,Entire home/apt,185.0,30,5,2024-05-27,1.36,2,194,5,R24000113376,lower west side,60608
1056566992993855357,Florencia Suite,508404602,Villa D Citta,,Lincoln Park,41.92394,-87.64981,Private room,336.0,1,1,2024-05-16,0.81,6,213,1,2208267,lincoln park,80204
1056576311257507472,Milan Suite,508404602,Villa D Citta,,Lincoln Park,41.92352,-87.64989,Private room,360.0,1,0,,,6,296,0,2208267,lincoln park,80204
1056595795605745206,Caesar's Lair,508404602,Villa D Citta,,Lincoln Park,41.9227577,-87.6489701,Private room,298.0,1,0,,,6,304,0,2208267,lincoln park,80204
1058668385625426111,Private Room/s Near University of Chicago,432787621,Sadiq,,Woodlawn,41.78009600198829,-87.60131079117548,Private room,93.0,2,4,2024-06-02,2.45,1,166,4,R21000075379,woodlawn,97211
1061057150880904467,Room and Private Bath in Lincoln Park,86859387,Morgan,,Lincoln Park,41.9133782551501,-87.65075334866097,Private room,58.0,32,1,2024-05-29,1.0,1,267,1,,lincoln park,80204
1061752159231456596,Luxury condo next to lake 1bdrm,373421763,Emmanuel,,Rogers Park,42.01953638861836,-87.66447024778088,Entire home/apt,640.0,32,0,,,1,269,0,,rogers park,60626
1062591404095438367,The Modern Woodlawn 2 Bed 2 Bath,73220175,Fredrick,,Woodlawn,41.77386735836609,-87.60329799740929,Entire home/apt,195.0,2,16,2024-06-14,2.96,1,218,16,R23000107415,woodlawn,97211
1062711926380162122,Hyde Park UChicago Medical Museums 20% OFF 2BR %4,100179,Kenneth,,Woodlawn,41.78328,-87.60883,Entire home/apt,148.0,2,1,2024-06-06,1.0,9,77,1,R17000019326,woodlawn,97211
1064031374927761020,Cozy apartment near DePaul,191746118,Michael,,Lincoln Park,41.9224819,-87.64116489999999,Entire home/apt,169.0,3,3,2024-05-19,0.88,3,281,3,R24000115186,lincoln park,80204
1064588953638565752,2 bedroom unit with Parking spot-Uz-A2,531254293,Aysin,,Lincoln Park,41.91742,-87.63832,Entire home/apt,462.0,32,2,2024-03-18,0.58,1,270,2,R23000106067,lincoln park,80204
1064759719148784948,The One & Only 3B w/Balcony & Parking,129579667,Mercedes,,Brighton Park,41.82182326848263,-87.69864088649311,Entire home/apt,205.0,2,1,2024-06-19,1.0,1,249,1,R23000096690,brighton park,60632
1068913166714509438,Old Town Gem!  Great Location!,113457707,Matt,,Lincoln Park,41.91320186355161,-87.64246143026662,Entire home/apt,529.0,2,6,2024-06-17,2.37,1,126,6,R24000113497,lincoln park,80204
1069623192478093453,Avondale / Logan - Roomy Hot Tub Nook,47512323,Jimmy & Caitlin,,Avondale,41.93844762189569,-87.71372631901855,Entire home/apt,84.0,32,23,2024-06-03,4.51,2,54,23,R21000071756,avondale,95824
1070242089813495801,Cozy 2 Bedroom Apartment | Rogers Park,4645416,Ivan,,Rogers Park,42.01607,-87.67461,Entire home/apt,119.0,1,18,2024-06-17,3.53,4,237,18,R24000113138,rogers park,60626
1070260965819045762,Chic & Inviting 2BR Apartment in Chicago,473517586,Jamie,,Hyde Park,41.80179,-87.59138,Entire home/apt,215.0,1,14,2024-06-02,2.94,9,166,14,R24000113649,hyde park,63107
1070334913386289336,Lux Stay on UChicago campus near CCD & Mitchell,556893954,Ademola,,Woodlawn,41.7829492,-87.6031613,Entire home/apt,521.0,2,7,2024-06-04,1.68,1,340,7,R24000113834,woodlawn,97211
1070446571951521776,Great Migration Guest House - Daytripper Suite,21727461,Naomi,,Woodlawn,41.77656,-87.60649,Private room,100.0,1,1,2024-05-27,1.0,4,269,1,R23000104278,woodlawn,97211
1071812754083369441,Portage Park House,23384697,Alex,,Dunning,41.95614433624272,-87.78704663557025,Entire home/apt,124.0,2,8,2024-06-06,1.82,2,203,8,R22000080938,dunning,60634
1072468275071375571,Beautiful Cozy Townhome,557439360,Corinne,,Fuller Park,41.810472,-87.6322692,Entire home/apt,155.0,32,1,2024-05-31,1.0,1,222,1,,fuller park,60609
1072644505060676270,Simple & Comfortable,400968782,Yongze,,Lower West Side,41.8373676698,-87.6683396904006,Private room,37.0,1,4,2024-05-23,0.79,8,253,4,R22000086858,lower west side,60608
1073981080840150488,Lincoln Park Rm3:MULT LOCATlONS•Month•Student•Priv,377884322,Kathryn,,Lincoln Park,41.93046647813465,-87.66757964531,Private room,43.0,32,0,,,27,332,0,,lincoln park,80204
1074056003304030531,Lincoln Park Rm4:MULT LOCATlONS•Month•Student•Priv,377884322,Kathryn,,Lincoln Park,41.93178,-87.66693,Private room,43.0,32,0,,,27,334,0,,lincoln park,80204
1075303488404006510,Great Migration Guest House - Wisdom Room Suite,21727461,Naomi,,Woodlawn,41.77870242679001,-87.60605668438963,Private room,75.0,1,1,2024-05-26,1.0,4,259,1,R23000104278,woodlawn,97211
1075326165945532011,Great Migration Guest House - Pleasure Inn Suite,21727461,Naomi,,Woodlawn,41.7766824556364,-87.6062562672347,Private room,125.0,1,0,,,4,269,0,R23000104278,woodlawn,97211
1075874603817409630,3 Bedroom Spacious 10 Minutes to Downtown Chicago,150639375,Federico,,Brighton Park,41.82291341610527,-87.69953068345785,Entire home/apt,185.0,1,17,2024-06-17,4.81,9,331,17,R24000113507,brighton park,60632
1076127103802038573,The Picasso on Lincoln Park,152719494,Nick,,Lincoln Park,41.9162681,-87.6361631,Entire home/apt,495.0,1,0,,,1,75,0,R24000113312,lincoln park,80204
1076161128556904560,2BR Stylish Apartment in Avondale close to Shops,259688317,Vincent & Sofia,,Avondale,41.94216,-87.72628,Entire home/apt,128.0,1,7,2024-04-29,1.93,9,172,7,R22000093419,avondale,95824
1076184419254914891,Enchanting 1BR Apartment w/ In-unit Laundry,327709604,Kara And Alex,,Avondale,41.93601603402423,-87.71768407384758,Entire home/apt,121.0,1,10,2024-06-04,2.17,10,123,10,R23000107571,avondale,95824
1076872836935514166,"Affordable Lofty Apt, laundry, a block frm CTA",5720152,Pam,,West Englewood,41.7785883,-87.6626777,Entire home/apt,150.0,2,10,2024-05-25,3.06,6,129,10,R23000111118,west englewood,60636
1076965021087010837,One bedroom available,103623453,Tanue,,West Englewood,41.79368,-87.65556,Private room,120.0,32,0,,,1,269,0,,west englewood,60636
